Label,GlassNr,Time,SensorNr,Identifier,Interval,Measurement,Iteration
645-2,4,2126688,6,Lower,65,91180520.00,1
645-2,4,2126697,7,Lower,65,93322888.00,1
645-2,4,2126705,0,Lower,66,93522656.00,1
645-2,4,2126714,1,Lower,66,102400000.00,1
645-2,4,2126722,2,Lower,66,81033696.00,1
645-2,4,2126731,3,Lower,66,102400000.00,1
645-2,4,2126739,4,Lower,66,102400000.00,1
645-2,4,2126748,5,Lower,66,92925912.00,1
645-2,4,2126756,6,Lower,66,89683200.00,1
645-2,4,2126765,7,Lower,66,91180520.00,1
645-2,4,2126773,0,Lower,67,93123976.00,1
645-2,4,2126782,1,Lower,67,102400000.00,1
645-2,4,2126790,2,Lower,67,80734216.00,1
645-2,4,2126799,3,Lower,67,102400000.00,1
645-2,4,2126807,4,Lower,67,102400000.00,1
645-2,4,2126816,5,Lower,67,92532296.00,1
645-2,4,2126824,6,Lower,67,89407912.00,1
645-2,4,2126832,7,Lower,67,90990632.00,1
645-2,4,2126841,0,Lower,68,91754984.00,1
645-2,4,2126849,1,Lower,68,102400000.00,1
645-2,4,2126858,2,Lower,68,80289128.00,1
